parent_smiles,parent_chembl_id,pStandard,pStandard_mean,pStandard_std,pStandard_min,pStandard_max,n_measurements,n_assays,pStandard_range,activity_conflict,MolWt,MolLogP,HBD,HBA,Lipinski_violations,passes_Lipinski
Brc1ccc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1,CHEMBL4169456,7.13,7.13,0.0,7.13,7.13,1,1,0.0,False,402.29500000000013,5.9954000000000045,1,1,1,False
Brc1cnc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1,CHEMBL4164944,6.52,6.52,0.0,6.52,6.52,1,1,0.0,False,403.2830000000002,5.390400000000004,1,2,1,False
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C=C(C)CC[C@]4(C=C)[C@H]3CC[C@@]21C,CHEMBL249904,5.73,5.73,0.0,5.73,5.73,1,1,0.0,False,322.4920000000001,5.035800000000005,1,1,1,False
C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL3774660,8.89,8.89,0.0,8.89,8.89,1,1,0.0,False,373.49600000000004,5.311600000000005,1,3,1,False
C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,CHEMBL3775016,9.1,9.1,0.0,9.1,9.1,1,1,0.0,False,399.5340000000001,5.845800000000006,1,3,1,False
C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN2CCCCC2)cc1)c1ccccc1,CHEMBL3774647,9.4,9.4,0.0,9.4,9.4,1,1,0.0,False,413.56100000000015,6.235900000000006,1,3,1,False
C=CCCC[C@](C)(NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@](C)(CCCC=C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O,CHEMBL4244548,5.92,5.92,0.0,5.92,5.92,1,1,0.0,False,1424.6709999999998,-3.5319999999999996,19,19,3,False
C=C[C@]12CCC(C)=CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL398634,5.36,5.36,0.0,5.36,5.36,1,1,0.0,False,312.497,5.4225000000000065,1,1,1,False
C=C[C@]12CCC(C)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL398456,5.84,5.84,0.0,5.84,5.84,1,1,0.0,False,298.47,5.032400000000005,1,1,1,False
C=C[C@]12CCC(CC)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL249903,5.51,5.51,0.0,5.51,5.51,1,1,0.0,False,312.4970000000001,5.4225000000000065,1,1,1,False
C=C[C@]12CCC(Cl)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL430395,5.24,5.24,0.0,5.24,5.24,1,1,0.0,False,318.8880000000001,5.208800000000005,1,1,1,False
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CHEMBL1276308,5.3,5.3,0.0,5.3,5.3,2,2,0.0,False,429.6040000000001,5.406500000000006,1,3,1,False
CC(=O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,CHEMBL4227881,7.23,7.23,0.0,7.23,7.23,1,1,0.0,False,400.4490000000001,5.875100000000005,1,3,1,False
CC(=O)C1(C(C)=O)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1,CHEMBL1094732,6.61,6.61,0.0,6.61,6.61,1,1,0.0,False,472.62500000000034,5.399100000000005,2,4,1,False
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,CHEMBL4243758,6.12,6.12,0.0,6.12,6.12,1,1,0.0,False,1396.6170000000004,-4.334200000000003,19,19,3,False
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,CHEMBL4247551,6.41,6.41,0.0,6.41,6.41,1,1,0.0,False,1424.6750000000006,-4.3364299999999965,21,19,3,False
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)CCC/C=C\C[C@@H](C)C[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,CHEMBL4251378,5.75,5.75,0.0,5.75,5.75,1,1,0.0,False,1438.7020000000005,-4.090429999999996,21,19,3,False
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)C[C@@H](C)C/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,CHEMBL4247291,7.05,7.05,0.0,7.05,7.05,1,1,0.0,False,1438.7020000000005,-4.090429999999996,21,19,3,False
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)C[C@H](C)C/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,CHEMBL4247401,7.02,7.02,0.0,7.02,7.02,1,1,0.0,False,1438.7020000000005,-4.090429999999996,21,19,3,False
CC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN3CCCC3)cc2)cc1,CHEMBL3775434,8.11,8.11,0.0,8.11,8.11,1,1,0.0,False,441.5710000000003,6.065500000000006,0,4,1,False
CC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN3CCCCC3)cc2)cc1,CHEMBL3775283,7.91,7.91,0.0,7.91,7.91,1,1,0.0,False,455.59800000000035,6.455600000000007,0,4,1,False
CC(=O)Oc1ccc(/C(=C(\C)c2ccccc2)c2ccc(OCCN(C)C)cc2)cc1,CHEMBL3775129,7.66,7.66,0.0,7.66,7.66,1,1,0.0,False,415.5330000000002,5.531300000000005,0,4,1,False
CC(C)(C)OC(=O)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(Br)cc3)cc2)CC1,CHEMBL6044782,5.06,5.06,0.0,5.06,5.06,2,2,0.0,False,577.5630000000001,7.237800000000008,1,4,2,False
CC(C)(C)OC(=O)[C@@H](CCC(=O)N1CCN(c2ccc(C#N)cc2)CC1)n1c(=S)[nH]c2ccccc2c1=O,CHEMBL1356953,7.1,7.1,0.0,7.1,7.1,1,1,0.0,False,533.6540000000002,3.9425700000000026,1,7,1,False
CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,CHEMBL419110,7.96,7.96,0.0,7.96,7.96,1,1,0.0,False,427.61000000000035,5.897400000000006,1,5,1,False
CC(C)(COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,CHEMBL179852,9.15,9.15,0.0,9.15,9.15,1,1,0.0,False,477.62600000000026,6.318100000000008,2,6,1,False
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OCCCOc2ccc(C(=O)NO)cc2)cc1,CHEMBL5085006,6.88,6.88,0.0,6.88,6.88,1,1,0.0,False,508.5900000000004,5.054700000000004,3,6,2,False
CC(C)(c1ccc(O)cc1)c1cccc(C(C)(C)c2ccc(O)cc2)c1,CHEMBL5920312,5.68,5.68,0.0,5.68,5.68,1,1,0.0,False,346.47,5.749600000000006,2,2,1,False
CC(C)=CCC[C@](C)(O)C1CC[C@]2(C)C1[C@H](O)CC1[C@@]3(C)CC[C@H](O)C(C)(C)C3CC[C@]12C,CHEMBL280986,4.58,4.58,0.0,4.58,4.58,1,1,0.0,False,460.74300000000034,6.500600000000008,3,3,1,False
CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)cc(O)c(O)c1CC=C(C)C,CHEMBL1083326,3.820735535660975,3.820735535660975,0.0,3.820735535660975,3.820735535660975,1,1,0.0,False,394.5110000000002,5.887100000000006,3,4,1,False
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,CHEMBL1628029,6.71,6.71,0.0,6.71,6.71,2,2,0.0,False,496.8200000000003,9.274400000000002,2,2,1,False
CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2[nH]c3ccccc3c2C[C@H]1C,CHEMBL3623002,9.15,9.15,0.0,9.15,9.15,1,1,0.0,False,424.49100000000016,5.535900000000005,2,2,1,False
CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,CHEMBL3775766,8.74,8.74,0.0,8.74,8.74,1,1,0.0,False,415.4800000000002,5.150300000000005,2,3,1,False
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C,CHEMBL3623001,8.19,8.19,0.0,8.19,8.19,1,1,0.0,False,388.51100000000014,5.257700000000004,2,2,1,False
CC(C)C[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,CHEMBL85650,8.52,8.52,0.0,8.52,8.52,1,1,0.0,False,427.61000000000035,5.897400000000006,1,5,1,False
CC(C)N(CCOc1ccc([C@@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1)C(C)C,CHEMBL1085899,8.25,8.25,0.0,8.25,8.25,1,1,0.0,False,501.62300000000033,6.422400000000008,2,6,2,False
CC(C)N(CCOc1ccc([C@H]2Oc3cc(O)ccc3C3=C2c2ccc(O)cc2OCC3)cc1)C(C)C,CHEMBL1085669,8.27,8.27,0.0,8.27,8.27,1,1,0.0,False,501.62300000000033,6.422400000000008,2,6,2,False
CC(C)N1CC=C(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1,CHEMBL4741828,5.86,5.86,0.0,5.86,5.86,1,1,0.0,False,453.62600000000015,6.621300000000008,2,3,1,False
CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccc(F)cc3)c3ccc(O)cc3)cc2)CC1,CHEMBL4746975,5.6,5.6,0.0,5.6,5.6,1,1,0.0,False,473.6320000000001,6.850700000000009,2,3,1,False
CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccc(F)cc3F)c3ccc(O)cc3)cc2)CC1,CHEMBL4746616,5.86,5.86,0.0,5.86,5.86,1,1,0.0,False,491.6220000000001,6.989800000000009,2,3,1,False
CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)C1,CHEMBL4751472,5.31,5.31,0.0,5.31,5.31,1,1,0.0,False,441.61500000000007,6.3215000000000074,2,3,1,False
CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1,CHEMBL4750724;CHEMBL4802716,5.36,5.5600000000000005,0.273861278752583,5.36,5.86,5,3,0.5,False,455.6420000000001,6.711600000000008,2,3,1,False
CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(NCS(C)(=O)=O)cc3)cc2)CC1,CHEMBL5829633,6.38,6.38,0.0,6.38,6.38,1,1,0.0,False,547.7650000000001,5.362600000000005,2,6,2,False
CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(NS(C)(=O)=O)cc3)cc2)CC1,CHEMBL4596092,6.38,6.38,0.0,6.38,6.38,1,1,0.0,False,533.738,5.320100000000005,2,5,2,False
CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1,CHEMBL4436391;CHEMBL4597043,5.91,5.875,0.07000000000000028,5.77,5.91,4,3,0.14000000000000057,False,456.63000000000017,5.654200000000008,2,4,1,False
CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3cccc(O)c3)cc2)CC1,CHEMBL4451327;CHEMBL4597874,5.71,5.71,0.0,5.71,5.71,4,4,0.0,False,456.63000000000017,5.654200000000008,2,4,1,False
CC(C)N1CCN(c2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)CC1,CHEMBL178334,9.55,9.55,0.0,9.55,9.55,2,2,0.0,False,472.6100000000002,5.740900000000007,2,6,1,False
CC(C)[C@@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,CHEMBL183263,9.15,9.15,0.0,9.15,9.15,2,2,0.0,False,491.6530000000003,6.564100000000009,2,6,1,False
CC(C)[C@@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1,CHEMBL361601,9.4,9.4,0.0,9.4,9.4,1,1,0.0,False,491.6530000000002,6.421600000000009,2,6,1,False
CC(C)[C@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,CHEMBL182794,9.3,9.3,0.0,9.3,9.3,2,2,0.0,False,491.6530000000003,6.564100000000009,2,6,1,False
CC(C)[C@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1,CHEMBL427324,9.52,9.52,0.0,9.52,9.52,1,1,0.0,False,491.6530000000002,6.421600000000009,2,6,1,False
CC(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,CHEMBL313825,8.15,8.15,0.0,8.15,8.15,1,1,0.0,False,413.58300000000037,5.507300000000005,1,5,1,False
CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(OCCN3CCCC3)cc2)cc1,CHEMBL98470,7.975,7.975,0.7101408311032396,7.36,8.59,4,4,1.2299999999999995,True,470.6570000000003,6.316400000000007,1,4,1,False
CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(OCCN3CCCCC3)cc2)cc1,CHEMBL100231,7.715,7.715,0.6524058041842765,7.15,8.28,4,4,1.129999999999999,True,484.68400000000037,6.706500000000007,1,4,1,False
CC(C)c1cccc(N2CCc3cc(O)ccc3C2(C)c2ccc(OCCN3CCCCC3)cc2)c1,CHEMBL100595,7.5649999999999995,7.5649999999999995,0.2598076211353319,7.34,7.79,4,4,0.4500000000000002,False,484.68400000000037,6.706500000000008,1,4,1,False
CC(CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,CHEMBL241301,9.0,9.0,0.0,9.0,9.0,1,1,0.0,False,398.50600000000003,5.220500000000004,3,2,1,False
CC(CCc1ccccc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,CHEMBL241300,7.96,7.96,0.0,7.96,7.96,1,1,0.0,False,382.507,5.514900000000004,2,1,1,False
CC(CN1CCCC2CCCNC21)OCC(=O)N1NC2c3ccc(O)cc3OCC2c2ccc(O)cc21,CHEMBL5194045,6.77,6.77,0.0,6.77,6.77,1,1,0.0,False,508.6190000000002,2.9929000000000006,4,8,1,False
CC(CN1CCCC2CCCNC21)OCC(=O)N1Nc2cc(O)ccc2C2COc3cc(O)ccc3C21,CHEMBL5191405,9.17,9.17,0.0,9.17,9.17,1,1,0.0,False,508.6190000000002,3.3108000000000013,4,8,1,False
CC/C(=C(/c1ccc(-c2ccc(C(=O)O)cc2)cc1)c1ccc(-c2cn[nH]c2)cc1)c1ccc(F)cc1Cl,CHEMBL6167347,7.31,7.31,0.0,7.31,7.31,1,1,0.0,False,523.0070000000002,8.603500000000002,2,2,2,False
CC/C(=C(/c1ccc(-c2ccc(C(=O)O)cc2)cc1)c1ccc(-c2cnn(C)c2)cc1)c1ccc(F)cc1Cl,CHEMBL6169132,7.28,7.28,0.0,7.28,7.28,1,1,0.0,False,537.0340000000002,8.613900000000003,1,2,2,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1cc(Cl)ccc1Cl,CHEMBL4763298,8.85,8.85,0.0,8.85,8.85,1,1,0.0,False,462.3760000000001,7.941600000000005,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(C#N)cc1Cl,CHEMBL4778779,9.77,9.77,0.0,9.77,9.77,1,1,0.0,False,452.94100000000014,7.159880000000006,2,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(C(F)(F)F)cc1Cl,CHEMBL4763244,9.01,9.01,0.0,9.01,9.01,1,1,0.0,False,495.9280000000001,8.307000000000002,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(Cl)cc1,CHEMBL4743379,8.76,8.76,0.0,8.76,8.76,1,1,0.0,False,427.93100000000004,7.288200000000005,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(Cl)cc1C#N,CHEMBL4786058,9.8,9.8,0.0,9.8,9.8,1,1,0.0,False,452.9410000000001,7.159880000000005,2,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(Cl)cc1C(F)(F)F,CHEMBL4779838,9.12,9.12,0.0,9.12,9.12,1,1,0.0,False,495.92800000000005,8.307000000000004,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(Cl)cc1Cl,CHEMBL4776513,8.82,8.82,0.0,8.82,8.82,1,1,0.0,False,462.3760000000001,7.941600000000005,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(F)cc1Cl,CHEMBL4744609,8.8,8.8,0.0,8.8,8.8,1,1,0.0,False,445.92100000000005,7.427300000000005,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(OC)cc1,CHEMBL4742066,9.66,9.66,0.0,9.66,9.66,1,1,0.0,False,423.5120000000001,6.643400000000006,2,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1cccc(C(F)(F)F)c1,CHEMBL4745512,8.76,8.76,0.0,8.76,8.76,1,1,0.0,False,461.48300000000006,7.653600000000006,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1cccc(C)c1,CHEMBL4780170,8.84,8.84,0.0,8.84,8.84,1,1,0.0,False,407.5130000000001,6.9432200000000055,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1cccc(Cl)c1Cl,CHEMBL4800401,8.5,8.5,0.0,8.5,8.5,1,1,0.0,False,462.3760000000001,7.941600000000005,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1cccc(F)c1C#N,CHEMBL4785851,9.77,9.77,0.0,9.77,9.77,1,1,0.0,False,436.4860000000001,6.645580000000005,2,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1cccc(OC(F)(F)F)c1,CHEMBL4742354,8.33,8.33,0.0,8.33,8.33,1,1,0.0,False,477.4820000000001,7.533400000000006,2,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccccc1,CHEMBL4791503,9.55,9.55,0.0,9.55,9.55,1,1,0.0,False,393.48600000000005,6.634800000000006,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccccc1C,CHEMBL4755196,9.77,9.77,0.0,9.77,9.77,1,1,0.0,False,407.5130000000001,6.9432200000000055,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccccc1C#N,CHEMBL4745817,9.62,9.62,0.0,9.62,9.62,1,1,0.0,False,418.4960000000001,6.506480000000005,2,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccccc1C(F)(F)F,CHEMBL4752200,9.06,9.06,0.0,9.06,9.06,1,1,0.0,False,461.48300000000006,7.653600000000006,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccccc1Cl,CHEMBL4763497,9.36,9.36,0.0,9.36,9.36,1,1,0.0,False,427.93100000000004,7.288200000000005,2,1,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccccc1OC(F)(F)F,CHEMBL4765054,8.62,8.62,0.0,8.62,8.62,1,1,0.0,False,477.4820000000001,7.533400000000006,2,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2ccncc2)cc1)c1ccc(F)cc1Cl,CHEMBL6175870,7.44,7.44,0.0,7.44,7.44,1,1,0.0,False,483.97000000000014,8.008000000000004,1,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2ccnn2C)cc1)c1ccc(F)cc1Cl,CHEMBL6160374,6.75,6.75,0.0,6.75,6.75,1,1,0.0,False,486.97400000000016,7.346500000000006,1,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cn[nH]c2)cc1)c1ccc(F)cc1Cl,CHEMBL6170117,7.61,7.61,0.0,7.61,7.61,1,1,0.0,False,472.9470000000001,7.336100000000005,2,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cnn(C)c2)cc1)c1ccc(C)cc1,CHEMBL6171433,7.53,7.53,0.0,7.53,7.53,1,1,0.0,False,448.56600000000014,6.862420000000006,1,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cnn(C)c2)cc1)c1ccc(Cl)cc1,CHEMBL6134469,7.46,7.46,0.0,7.46,7.46,1,1,0.0,False,468.98400000000015,7.207400000000006,1,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cnn(C)c2)cc1)c1ccc(Cl)cc1Cl,CHEMBL6168828,7.24,7.24,0.0,7.24,7.24,1,1,0.0,False,503.4290000000002,7.860800000000006,1,2,2,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cnn(C)c2)cc1)c1ccc(F)cc1,CHEMBL6176154,7.57,7.57,0.0,7.57,7.57,1,1,0.0,False,452.5290000000001,6.693100000000006,1,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cnn(C)c2)cc1)c1ccc(F)cc1Cl,CHEMBL6144792,7.44,7.44,0.0,7.44,7.44,1,1,0.0,False,486.97400000000016,7.346500000000005,1,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cnn(C)c2)cc1)c1ccc(OC)cc1,CHEMBL6170941,7.76,7.76,0.0,7.76,7.76,1,1,0.0,False,464.56500000000017,6.562600000000006,1,3,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cnn(C)c2)cc1)c1ccccc1C,CHEMBL6170603,7.19,7.19,0.0,7.19,7.19,1,1,0.0,False,448.56600000000014,6.862420000000006,1,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2cnn(C)c2)cc1)c1ccccc1Cl,CHEMBL6151887,7.62,7.62,0.0,7.62,7.62,1,1,0.0,False,468.98400000000015,7.207400000000006,1,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-c2nnn[nH]2)cc1)c1ccc(F)cc1Cl,CHEMBL6147831,6.36,6.36,0.0,6.36,6.36,1,1,0.0,False,474.9230000000001,6.126100000000004,2,4,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(-n2cccn2)cc1)c1ccc(F)cc1Cl,CHEMBL6170792,6.59,6.59,0.0,6.59,6.59,1,1,0.0,False,472.9470000000001,7.131700000000005,1,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(C(=O)O)cc1)c1ccc(F)cc1Cl,CHEMBL6145600,6.47,6.47,0.0,6.47,6.47,1,1,0.0,False,450.89300000000014,6.644200000000004,2,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc(N2CCOCC2)cc1)c1ccc(F)cc1Cl,CHEMBL6168075,7.0,7.0,0.0,7.0,7.0,1,1,0.0,False,491.99000000000024,6.782600000000005,1,3,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,CHEMBL3581693,8.21,8.21,0.0,8.21,8.21,1,1,0.0,False,446.9090000000001,6.822300000000004,2,2,1,False
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cccc(-c2cnn(C)c2)c1)c1ccc(F)cc1Cl,CHEMBL6152419,6.88,6.88,0.0,6.88,6.88,1,1,0.0,False,486.97400000000016,7.346500000000006,1,2,1,False
CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCCNC(=O)/C=C/c2ccc(/C(=C(\CC)c3ccccc3)c3ccc(O)cc3)cc2)cc1)c1ccccc1,CHEMBL4755319,8.45,8.45,0.0,8.45,8.45,1,1,0.0,False,807.0470000000005,11.965299999999985,4,4,2,False
CC/C(=C(/c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCNC(=O)/C=C/c2ccc(/C(=C(\CC)c3ccccc3)c3ccc(O)cc3)cc2)cc1)c1ccccc1,CHEMBL4791340,7.72,7.72,0.0,7.72,7.72,1,1,0.0,False,793.0200000000004,11.575199999999988,4,4,2,False
